timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:89:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:31:95:**,30:87:D9:B1:5B:**,30:87:D9:71:FC:**,30:87:D9:B1:5C:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:F1:59:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:B1:7D:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:5B:**,30:87:D9:71:55:**,30:87:D9:F1:7D:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,A8:5E:45:1B:B8:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:B1:9A:**,30:87:D9:B1:59:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**
1662476757,-0.6584345,17.8967037,-100,-71,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-83,-100,-100,-100,-52,-74,-74,-100,-70,-100,-100,-100,-100,-71,-100,-100,-100,-48,-100,-100,-74,-100,-51,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476758,-0.6747917,17.9123955,-80,-54,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-78,-83,-68,-84,-100,-100,-100,-89,-70,-80,-84,-78,-88,-79,-78,-29,-73,-75,-84,-100,-88,-73,-79,-78,-69,-80,-76,-78,-81,-100,-73,-76,-80,-100,-60,-37,-77,-78,-74,-59,-69,-59,-79,-48,-61,-78,-78,-77,-50,-77,-77,-79,-79,-37,-61,-100,-78,-43,-74,-84,-77,-77,-100,-81,-76,-78
1662476759,-0.6733934,17.9087067,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-75,-76,-100,-65,-100,-100,-100,-100,-66,-100,-100,-100,-48,-100,-100,-76,-100,-52,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476760,-0.651664,17.8959045,-100,-52,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-68,-82,-100,-100,-64,-100,-100,-100,-47,-78,-74,-61,-51,-100,-100,-66,-100,-52,-100,-79,-61,-46,-65,-100,-74,-100,-46,-52,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-60
1662476761,-0.6637418,17.919136,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-69,-100,-100,-100,-100,-100,-69,-100,-100,-77,-100,-100,-79,-34,-100,-100,-100,-100,-100,-100,-100,-77,-69,-80,-100,-78,-100,-100,-100,-73,-80,-100,-100,-34,-77,-78,-79,-53,-69,-100,-78,-100,-53,-77,-100,-78,-39,-77,-78,-80,-81,-35,-52,-100,-100,-100,-100,-100,-78,-76,-81,-81,-78,-76
1662476762,-0.6602398,18.0372295,-80,-53,-100,-89,-77,-60,-100,-100,-77,-83,-89,-100,-84,-78,-83,-69,-84,-100,-100,-100,-89,-69,-80,-84,-78,-88,-79,-79,-35,-73,-75,-84,-100,-88,-73,-100,-78,-69,-80,-76,-79,-100,-100,-73,-77,-80,-100,-60,-39,-77,-78,-73,-58,-69,-59,-79,-48,-60,-78,-100,-77,-52,-77,-78,-79,-81,-39,-60,-100,-78,-43,-74,-84,-77,-78,-100,-81,-76,-77
1662476763,-0.6407526,18.1279774,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-66,-79,-100,-100,-69,-100,-100,-100,-43,-75,-74,-68,-64,-100,-100,-65,-100,-64,-100,-77,-69,-43,-65,-100,-73,-100,-43,-64,-100,-100,-100,-100,-100,-100,-61,-100,-100,-53,-68
1662476764,-0.6065943,18.2169209,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-37,-100,-100,-100,-100,-100,-100,-100,-81,-80,-78,-100,-74,-100,-100,-100,-71,-100,-100,-100,-38,-79,-78,-76,-40,-79,-100,-76,-100,-40,-100,-100,-77,-41,-76,-80,-79,-80,-37,-40,-100,-100,-100,-100,-100,-100,-77,-100,-100,-81,-78
1662476765,-0.6584423,18.3720207,-100,-64,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-79,-100,-100,-73,-100,-64,-82,-100,-100,-66,-100,-100,-100,-44,-73,-75,-62,-64,-100,-100,-65,-100,-65,-100,-75,-60,-43,-70,-100,-76,-100,-43,-64,-100,-100,-100,-100,-100,-100,-61,-100,-100,-53,-69
1662476766,-0.6772873,18.4709148,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-81,-71,-78,-100,-100,-100,-100,-67,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-64,-76,-100,-100,-51,-100,-100,-100,-39,-78,-74,-58,-55,-100,-100,-64,-100,-55,-100,-77,-58,-39,-65,-100,-78,-100,-39,-53,-100,-100,-100,-100,-100,-100,-59,-100,-100,-53,-59
1662476767,-0.6873477,18.6479874,-100,-63,-71,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-62,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-76,-100,-100,-75,-100,-61,-79,-71,-100,-58,-100,-100,-100,-51,-75,-75,-67,-65,-100,-100,-61,-100,-65,-100,-74,-65,-51,-61,-100,-75,-100,-50,-64,-78,-100,-100,-100,-100,-100,-66,-100,-100,-53,-67
1662476768,-0.6743851,18.7770691,-100,-64,-100,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-63,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-69,-100,-100,-70,-100,-63,-67,-100,-100,-53,-100,-100,-100,-46,-68,-67,-61,-54,-100,-100,-64,-100,-55,-100,-79,-61,-45,-63,-100,-69,-100,-46,-55,-78,-100,-100,-100,-100,-100,-61,-100,-100,-53,-61
1662476769,-0.6357741,18.959671,-100,-68,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-83,-100,-100,-100,-53,-74,-75,-100,-69,-100,-100,-100,-100,-69,-100,-100,-100,-49,-100,-100,-74,-100,-53,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476770,-0.6596541,19.1369858,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-80,-36,-100,-100,-100,-100,-100,-100,-100,-100,-76,-74,-100,-100,-100,-100,-100,-76,-100,-100,-100,-35,-77,-77,-78,-62,-76,-100,-100,-100,-60,-82,-100,-77,-40,-100,-100,-78,-100,-35,-59,-100,-100,-100,-100,-100,-81,-77,-100,-100,-100,-79
1662476771,-0.6088104,19.3520813,-100,-51,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-79,-100,-100,-77,-100,-69,-79,-100,-100,-65,-100,-82,-100,-45,-78,-75,-59,-53,-100,-100,-68,-100,-53,-100,-77,-58,-44,-68,-100,-75,-100,-44,-51,-100,-100,-100,-100,-100,-100,-58,-100,-100,-53,-70
1662476772,-0.5689955,19.5485973,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-77,-70,-100,-100,-100,-100,-100,-80,-100,-100,-100,-43,-69,-68,-75,-65,-76,-100,-100,-100,-66,-100,-100,-77,-44,-100,-100,-68,-100,-44,-72,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662476773,-0.3922653,19.7685242,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-49,-100,-100,-100,-100,-100,-100,-100,-100,-77,-67,-100,-100,-100,-100,-100,-75,-100,-100,-100,-49,-68,-69,-75,-62,-76,-100,-100,-100,-62,-82,-100,-77,-46,-100,-100,-67,-100,-49,-63,-100,-100,-100,-100,-100,-81,-75,-100,-100,-100,-79
1662476774,-0.2194052,19.951643,-100,-64,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-83,-100,-100,-100,-49,-70,-69,-100,-65,-100,-100,-100,-100,-63,-100,-100,-100,-47,-100,-100,-69,-100,-49,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476775,-0.112175,20.0620823,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-80,-80,-77,-74,-100,-79,-100,-100,-100,-75,-100,-100,-100,-38,-78,-77,-79,-56,-77,-100,-78,-100,-55,-100,-100,-80,-41,-79,-82,-76,-81,-38,-56,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662476776,0.0411129,20.1743469,-100,-68,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-59,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-80,-100,-100,-70,-100,-59,-80,-71,-100,-46,-100,-100,-100,-53,-75,-71,-50,-68,-100,-100,-59,-100,-68,-100,-100,-49,-54,-59,-100,-68,-100,-54,-69,-76,-100,-100,-100,-100,-100,-49,-100,-100,-53,-49
1662476777,0.2070541,20.2620602,-100,-56,-100,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-65,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-75,-100,-100,-70,-100,-65,-70,-100,-100,-60,-100,-100,-100,-46,-70,-69,-63,-55,-100,-100,-64,-100,-55,-100,-79,-62,-47,-64,-100,-69,-100,-46,-56,-78,-100,-100,-100,-100,-100,-62,-100,-100,-53,-63
1662476778,0.4382133,20.3097801,-100,-50,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-73,-80,-77,-100,-76,-100,-100,-100,-73,-100,-100,-100,-26,-77,-77,-74,-50,-80,-100,-73,-100,-50,-100,-81,-74,-35,-77,-73,-75,-80,-27,-50,-100,-100,-100,-100,-100,-75,-75,-100,-100,-71,-74
1662476779,0.6581478,20.2864952,-100,-62,-100,-100,-100,-100,-80,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-68,-79,-100,-100,-66,-100,-100,-100,-42,-78,-76,-60,-52,-100,-100,-70,-100,-53,-100,-77,-59,-43,-68,-100,-73,-100,-42,-52,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-61
1662476780,0.7649384,20.2996197,-100,-50,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-75,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-73,-80,-77,-100,-76,-100,-100,-100,-73,-100,-100,-100,-26,-77,-79,-77,-50,-80,-100,-100,-100,-50,-100,-81,-74,-35,-100,-73,-77,-80,-27,-50,-100,-100,-100,-100,-100,-75,-76,-100,-100,-71,-73
1662476781,0.6767807,20.3234997,-100,-62,-100,-100,-100,-100,-80,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-66,-79,-100,-100,-67,-100,-100,-100,-42,-78,-76,-67,-63,-100,-100,-68,-100,-62,-100,-77,-69,-42,-66,-100,-73,-100,-42,-61,-100,-100,-100,-100,-100,-100,-67,-100,-100,-53,-68
1662476782,0.7160492,20.3132191,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-81,-71,-78,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-66,-76,-100,-100,-55,-100,-100,-100,-45,-78,-74,-69,-54,-100,-100,-65,-100,-54,-100,-77,-68,-46,-65,-100,-78,-100,-46,-63,-100,-100,-100,-100,-100,-100,-69,-100,-100,-53,-69
1662476783,0.8251743,20.3365154,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-66,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-74,-100,-100,-76,-100,-65,-73,-100,-100,-55,-100,-100,-100,-40,-78,-74,-58,-55,-100,-100,-66,-100,-58,-100,-72,-59,-41,-67,-100,-78,-100,-41,-58,-100,-100,-100,-100,-100,-100,-59,-100,-100,-53,-59
1662476784,0.9783878,20.400568,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-83,-100,-100,-100,-51,-73,-72,-100,-72,-100,-100,-100,-100,-72,-100,-100,-100,-48,-100,-100,-74,-100,-51,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476785,1.1501007,20.369545,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-35,-100,-100,-100,-100,-100,-100,-80,-80,-76,-75,-100,-79,-100,-100,-100,-75,-100,-100,-100,-35,-77,-72,-79,-62,-77,-100,-78,-100,-62,-100,-100,-80,-40,-79,-82,-77,-81,-36,-62,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662476786,1.1744041,20.3572407,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-68,-100,-100,-100,-100,-100,-70,-100,-100,-78,-100,-100,-79,-28,-100,-100,-100,-100,-100,-100,-100,-81,-70,-80,-100,-78,-100,-100,-100,-72,-80,-100,-100,-27,-77,-78,-77,-54,-68,-100,-79,-100,-54,-77,-100,-77,-37,-77,-78,-79,-81,-29,-54,-100,-100,-100,-100,-100,-78,-78,-100,-81,-78,-77
1662476787,1.1861973,20.3565292,-100,-63,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-82,-100,-100,-100,-49,-71,-68,-100,-64,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-69,-100,-48,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476788,1.1502838,20.385952,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-71,-78,-100,-100,-100,-100,-66,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-67,-78,-100,-100,-65,-100,-100,-100,-43,-74,-74,-60,-55,-100,-100,-66,-100,-53,-100,-79,-61,-44,-64,-100,-75,-100,-45,-65,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-61
1662476789,1.1475964,20.4030342,-100,-60,-100,-100,-100,-100,-100,-78,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-77,-100,-82,-100,-48,-100,-100,-100,-81,-100,-100,-70,-78,-76,-75,-100,-77,-72,-100,-100,-71,-81,-82,-100,-48,-75,-76,-67,-60,-74,-100,-76,-100,-59,-100,-72,-70,-47,-76,-76,-75,-78,-46,-60,-100,-100,-100,-100,-100,-100,-71,-100,-100,-66,-72
1662476790,1.1469593,20.4143257,-100,-63,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-66,-82,-100,-100,-68,-100,-100,-100,-47,-77,-75,-61,-64,-100,-100,-65,-100,-64,-100,-75,-60,-47,-65,-100,-74,-100,-47,-63,-100,-100,-100,-100,-100,-100,-69,-100,-100,-53,-69
1662476791,1.147583,20.4244499,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-38,-83,-83,-75,-63,-76,-100,-100,-100,-63,-100,-100,-77,-42,-100,-100,-82,-100,-39,-65,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662476792,1.1456528,20.4495487,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-37,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-77,-100,-100,-100,-75,-100,-100,-100,-37,-100,-100,-70,-59,-100,-100,-81,-100,-59,-100,-81,-72,-37,-77,-72,-100,-70,-37,-62,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-72
1662476793,1.1342926,20.4614086,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-69,-100,-100,-100,-100,-100,-71,-100,-100,-79,-100,-100,-79,-33,-100,-100,-100,-100,-100,-100,-100,-77,-68,-80,-100,-80,-100,-100,-100,-73,-100,-100,-100,-35,-77,-78,-77,-54,-68,-100,-76,-100,-54,-76,-100,-79,-39,-79,-77,-79,-81,-34,-54,-100,-100,-100,-100,-100,-79,-77,-81,-100,-76,-77
1662476794,1.1371651,20.4665241,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-44,-100,-100,-100,-81,-100,-100,-78,-72,-75,-100,-100,-75,-81,-100,-100,-74,-81,-100,-100,-42,-100,-100,-74,-55,-74,-100,-76,-100,-63,-100,-81,-74,-43,-75,-72,-100,-73,-43,-55,-100,-100,-100,-100,-100,-100,-75,-100,-100,-62,-72
1662476795,1.129879,20.4916534,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-72,-100,-100,-100,-43,-100,-100,-74,-54,-100,-100,-79,-100,-54,-100,-81,-72,-43,-77,-72,-100,-75,-44,-54,-100,-100,-100,-100,-100,-100,-74,-100,-100,-69,-73
1662476796,1.1405659,20.4998112,-100,-52,-100,-100,-100,-100,-80,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-81,-100,-78,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-69,-78,-100,-100,-65,-100,-100,-100,-47,-74,-76,-61,-64,-100,-100,-69,-100,-64,-100,-78,-59,-46,-70,-100,-75,-100,-47,-64,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-60
1662476797,1.1412792,20.494978,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-69,-100,-100,-100,-100,-100,-69,-100,-100,-79,-100,-100,-76,-29,-100,-100,-100,-100,-100,-100,-100,-78,-67,-79,-100,-80,-100,-100,-100,-73,-82,-100,-100,-29,-79,-80,-78,-53,-69,-100,-78,-100,-53,-76,-100,-76,-37,-77,-79,-78,-100,-30,-53,-100,-100,-100,-100,-100,-76,-77,-100,-100,-78,-78
1662476798,1.1375675,20.4958839,-100,-71,-71,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-68,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-69,-79,-71,-100,-52,-100,-100,-100,-51,-70,-75,-58,-69,-100,-100,-67,-100,-71,-100,-74,-58,-51,-68,-100,-75,-100,-51,-71,-78,-100,-100,-100,-100,-100,-58,-100,-100,-53,-57
1662476799,1.1408329,20.4987831,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-69,-100,-100,-100,-100,-100,-67,-100,-100,-79,-100,-100,-76,-35,-100,-100,-100,-100,-100,-100,-100,-78,-67,-79,-100,-80,-100,-100,-100,-73,-82,-100,-100,-34,-79,-80,-78,-54,-69,-100,-78,-100,-52,-76,-100,-78,-39,-77,-76,-79,-100,-34,-52,-100,-100,-100,-100,-100,-79,-77,-81,-100,-78,-78
1662476800,1.1480675,20.4998817,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-80,-80,-74,-76,-100,-79,-100,-100,-100,-74,-100,-100,-100,-51,-79,-76,-80,-61,-76,-100,-78,-100,-62,-100,-100,-79,-48,-79,-100,-76,-81,-51,-61,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-77
1662476801,1.1344738,20.4956799,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-83,-100,-100,-100,-47,-67,-70,-100,-68,-100,-100,-100,-100,-68,-100,-100,-100,-46,-100,-100,-69,-100,-48,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476802,1.1493759,20.5039825,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-36,-100,-100,-100,-100,-100,-100,-100,-79,-80,-77,-100,-74,-100,-100,-100,-72,-100,-100,-100,-36,-76,-79,-77,-40,-77,-100,-76,-100,-40,-100,-100,-79,-41,-76,-81,-79,-80,-37,-40,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662476803,1.1413841,20.4985504,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-73,-100,-100,-100,-43,-100,-100,-73,-53,-100,-100,-81,-100,-63,-100,-81,-73,-43,-77,-71,-100,-72,-43,-53,-100,-100,-100,-100,-100,-100,-73,-100,-100,-67,-75
1662476804,1.1435299,20.499073,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-81,-100,-78,-100,-100,-100,-100,-68,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-65,-79,-100,-100,-64,-100,-100,-100,-45,-74,-74,-70,-52,-100,-100,-64,-100,-52,-100,-79,-70,-46,-63,-100,-75,-100,-46,-54,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-70
1662476805,1.1459732,20.5013676,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-78,-72,-100,-100,-100,-80,-100,-100,-100,-72,-100,-100,-100,-42,-100,-100,-72,-54,-100,-100,-81,-100,-56,-100,-81,-73,-44,-80,-72,-100,-72,-43,-55,-100,-100,-100,-100,-100,-100,-74,-100,-100,-69,-72
1662476806,1.1405945,20.4980793,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-80,-80,-77,-78,-100,-79,-100,-100,-100,-73,-100,-100,-100,-40,-78,-77,-76,-54,-77,-100,-78,-100,-54,-100,-100,-80,-42,-79,-82,-77,-81,-40,-53,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-75
